ID,UniqueID,Rank,Previous Rank,Team,FPV,Conf,WLT,Points,Last Week,DateNum,ShortDate
23685,MEM42255,NR,NR,Memphis,0,AAC,1/1/2000,0,W 63-7 H Missouri State,42255,9/8/2015
23686,MIA42255,NR,NR,Miami,0,ACC,1/1/2000,0,W 45-0 H Bethune-Cookman,42255,9/8/2015
23687,NEB42255,NR,NR,Nebraska,0,Big Ten,0-1,0,L 33-28 H BYU,42255,9/8/2015
23688,PITT42255,NR,NR,Pittsburgh,0,ACC,1/1/2000,0,W 45-37 H Youngstown State,42255,9/8/2015
23689,SUCK42255,NR,NR,South Carolina,0,SEC,1/1/2000,0,W 17-13 N North Carolina,42255,9/8/2015
23691,OSU42260,1,1,Ohio State,59,Big Ten,2/1/2000,1523,W 38-0 H Hawaii,42260,9/13/2015
23692,BAMA42260,2,2,Alabama,0,SEC,2/1/2000,1423,W 37-10 H Middle Tennessee,42260,9/13/2015
23693,TCU42260,3,3,TCU,0,Big 12,2/1/2000,1366,W 70-7 H Stephen F. Austin,42260,9/13/2015
23694,MSU42260,4,5,Michigan State,2,Big Ten,2/1/2000,1354,W 31-28 H #7 Oregon,42260,9/13/2015
23695,BU42260,5,4,Baylor,0,Big 12,2/1/2000,1240,W 66-31 H Lamar,42260,9/13/2015
23696,USC42260,6,8,USC,0,Pac-12,2/1/2000,1146,W 59-9 H Idaho,42260,9/13/2015
23697,UGA42260,7,10,Georgia,0,SEC,2/1/2000,1031,W 31-14 A Vanderbilt,42260,9/13/2015
23698,ND42260,8,9,Notre Dame,0,Ind,2/1/2000,1012,W 34-27 A Virginia,42260,9/13/2015
23699,FSU42260,9,11,Florida State,0,ACC,2/1/2000,973,W 34-14 H South Florida,42260,9/13/2015
23700,UCLA42260,10,13,UCLA,0,Pac-12,2/1/2000,928,W 37-3 A UNLV,42260,9/13/2015
23701,CU42260,11,12,Clemson,0,ACC,2/1/2000,926,W 41-10 H Appalachian State,42260,9/13/2015
23702,ORG42260,12,7,Oregon,0,Pac-12,1/1/2018,833,L 31-28 A #5 Michigan State,42260,9/13/2015
23703,LSU42260,13,14,LSU,0,SEC,1/1/2000,787,W 21-19 A #25 Mississippi State,42260,9/13/2015
23704,GT42260,14,15,Georgia Tech,0,ACC,2/1/2000,716,W 65-10 H Tulane,42260,9/13/2015
23705,OLE42260,15,17,Mississippi,0,SEC,2/1/2000,713,W 73-21 H Fresno State,42260,9/13/2015
23706,OU42260,16,19,Oklahoma,0,Big 12,2/1/2000,705,W 31-24 (2OT) A #23 Tennessee,42260,9/13/2015
23707,TAMU42260,17,16,Texas A&M,0,SEC,2/1/2000,703,W 56-23 H Ball State,42260,9/13/2015
23708,AUB42260,18,6,Auburn,0,SEC,2/1/2000,519,W 27-20 (1OT) H Jacksonville State,42260,9/13/2015
23709,BYU42260,19,NR,BYU,0,Ind,2/1/2000,349,W 35-24 H #20 Boise State,42260,9/13/2015
23710,AU42260,20,22,Arizona,0,Pac-12,2/1/2000,342,W 44-20 A Nevada,42260,9/13/2015
23711,UTAH42260,21,24,Utah,0,Pac-12,2/1/2000,290,W 24-14 H Utah State,42260,9/13/2015
23712,MIZZ42260,22,21,Missouri,0,SEC,2/1/2000,264,W 27-20 A Arkansas State,42260,9/13/2015
23713,NW42260,23,NR,Northwestern,0,Big Ten,2/1/2000,170,W 41-0 H Eastern Illinois,42260,9/13/2015
23714,WIS42260,24,NR,Wisconsin,0,Big Ten,1/1/2018,158,W 58-0 H Miami (OH),42260,9/13/2015
23715,OKST42260,25,NR,Oklahoma State,0,Big 12,2/1/2000,48,W 32-8 H Central Arkansas,42260,9/13/2015
23716,TEM42260,RV,NR,Temple,0,AAC,2/1/2000,38,W 34-26 A Cincinnati,42260,9/13/2015
23717,WVU42260,RV,NR,West Virginia,0,Big 12,2/1/2000,37,W 41-17 H Liberty,42260,9/13/2015
23718,MSSU42260,RV,25,Mississippi State,0,SEC,1/1/2018,32,L 21-19 H #14 LSU,42260,9/13/2015
23719,UT42260,RV,23,Tennessee,0,SEC,1/1/2018,30,L 31-24 (2OT) H #19 Oklahoma,42260,9/13/2015
23720,TOL42260,RV,NR,Toledo,0,MAC,1/1/2000,29,W 16-12 A #18 Arkansas,42260,9/13/2015
23721,KSU42260,RV,NR,Kansas State,0,Big 12,2/1/2000,26,W 30-3 A UTSA,42260,9/13/2015
23722,ASU42260,RV,NR,Arizona State,0,Pac-12,1/1/2018,20,W 35-21 H Cal Poly,42260,9/13/2015
23723,BSU42260,RV,20,Boise State,0,MWC,1/1/2018,16,L 35-24 A BYU,42260,9/13/2015
23724,HOU42260,RV,NR,Houston,0,AAC,2/1/2000,16,W 34-31 A Louisville,42260,9/13/2015
23725,NCST42260,RV,NR,NC State,0,ACC,2/1/2000,14,W 35-0 H Eastern Kentucky,42260,9/13/2015
23726,UF42260,RV,NR,Florida,0,SEC,2/1/2000,12,W 31-24 H East Carolina,42260,9/13/2015
23727,MINN42260,RV,NR,Minnesota,0,Big Ten,1/1/2018,9,W 23-20 (1OT) A Colorado State,42260,9/13/2015
23728,ARK42260,RV,18,Arkansas,0,SEC,1/1/2018,6,L 16-12 H Toledo,42260,9/13/2015
23729,CAL42260,RV,NR,California,0,Pac-12,2/1/2000,5,W 35-7 H San Diego State,42260,9/13/2015
23730,IOWA42260,RV,NR,Iowa,0,Big Ten,2/1/2000,5,W 31-17 A Iowa State,42260,9/13/2015
23731,MIA42260,RV,NR,Miami,0,ACC,2/1/2000,3,W 44-20 A Florida Atlantic,42260,9/13/2015
23732,STAN42260,RV,NR,Stanford,0,Pac-12,1/1/2018,3,W 31-7 H UCF,42260,9/13/2015
23733,VT42260,RV,NR,Virginia Tech,0,ACC,1/1/2018,2,W 42-3 H Furman,42260,9/13/2015
23734,WKU42260,RV,NR,Western Kentucky,0,C-USA,2/1/2000,2,W 41-38 H Louisiana Tech,42260,9/13/2015
23735,DUKE42260,RV,NR,Duke,0,ACC,2/1/2000,1,W 55-0 H North Carolina Central,42260,9/13/2015
23736,ILL42260,NR,NR,Illinois,0,Big Ten,2/1/2000,0,W 44-0 H Western Illinois,42260,9/13/2015
23737,UK42260,NR,NR,Kentucky,0,SEC,2/1/2000,0,W 26-22 A South Carolina,42260,9/13/2015
23738,MEM42260,NR,NR,Memphis,0,AAC,2/1/2000,0,W 55-23 A Kansas,42260,9/13/2015
23739,MICH42260,NR,NR,Michigan,0,Big Ten,1/1/2018,0,W 35-7 H Oregon State,42260,9/13/2015
23740,NEB42260,NR,NR,Nebraska,0,Big Ten,1/1/2018,0,W 48-9 H South Alabama,42260,9/13/2015
23741,PITT42260,NR,NR,Pittsburgh,0,ACC,2/1/2000,0,W 24-7 A Akron,42260,9/13/2015
23742,SUCK42260,NR,NR,South Carolina,0,SEC,1/1/2018,0,L 26-22 H Kentucky,42260,9/13/2015
23744,OSU42267,1,1,Ohio State,42,Big Ten,3/1/2000,1490,W 20-13 H Northern Illinois,42267,9/20/2015
23745,MSU42267,2,4,Michigan State,7,Big Ten,3/1/2000,1415,W 35-21 H Air Force,42267,9/20/2015
23746,OLE42267,3,15,Mississippi,11,SEC,3/1/2000,1345,W 43-37 A #2 Alabama,42267,9/20/2015
23747,TCU42267,3,3,TCU,0,Big 12,3/1/2000,1345,W 56-37 H SMU,42267,9/20/2015
23748,BU42267,5,5,Baylor,0,Big 12,2/1/2000,1213,DNP,42267,9/20/2015
23749,ND42267,6,8,Notre Dame,0,Ind,3/1/2000,1183,W 30-22 H #14 Georgia Tech,42267,9/20/2015
23750,UGA42267,7,7,Georgia,0,SEC,3/1/2000,1162,W 52-20 H South Carolina,42267,9/20/2015
23751,LSU42267,8,13,LSU,1,SEC,2/1/2000,1088,W 45-21 H #18 Auburn,42267,9/20/2015
23752,UCLA42267,9,10,UCLA,0,Pac-12,3/1/2000,981,W 24-23 H #19 BYU,42267,9/20/2015
23753,FSU42267,10,9,Florida State,0,ACC,3/1/2000,953,W 14-0 A Boston College,42267,9/20/2015
23754,CU42267,11,11,Clemson,0,ACC,3/1/2000,903,W 20-17 A Louisville,42267,9/20/2015
23755,BAMA42267,12,2,Alabama,0,SEC,2/1/2018,882,L 43-37 H #15 Mississippi,42267,9/20/2015
23756,ORG42267,13,12,Oregon,0,Pac-12,2/1/2018,855,W 61-28 H Georgia State,42267,9/20/2015
23757,TAMU42267,14,17,Texas A&M,0,SEC,3/1/2000,798,W 44-27 H Nevada,42267,9/20/2015
23758,OU42267,15,16,Oklahoma,0,Big 12,3/1/2000,782,W 52-38 H Tulsa,42267,9/20/2015
23759,AU42267,16,20,Arizona,0,Pac-12,3/1/2000,488,W 77-13 H Northern Arizona,42267,9/20/2015
23760,NW42267,17,23,Northwestern,0,Big Ten,3/1/2000,469,W 19-10 A Duke,42267,9/20/2015
23761,UTAH42267,18,21,Utah,0,Pac-12,3/1/2000,439,W 45-24 A Fresno State,42267,9/20/2015
23762,USC42267,19,6,USC,0,Pac-12,2/1/2018,367,L 41-31 H Stanford,42267,9/20/2015
23763,GT42267,20,14,Georgia Tech,0,ACC,2/1/2018,352,L 30-22 A #8 Notre Dame,42267,9/20/2015
23764,STAN42267,21,NR,Stanford,0,Pac-12,2/1/2018,288,W 41-31 A #6 USC,42267,9/20/2015
23765,BYU42267,22,19,BYU,0,Ind,2/1/2018,174,L 24-23 A #10 UCLA,42267,9/20/2015
23766,WIS42267,22,24,Wisconsin,0,Big Ten,2/1/2018,174,W 28-3 H Troy,42267,9/20/2015
23767,OKST42267,24,25,Oklahoma State,0,Big 12,3/1/2000,149,W 69-14 H UTSA,42267,9/20/2015
23768,MIZZ42267,25,22,Missouri,0,SEC,3/1/2000,135,W 9-6 H Connecticut,42267,9/20/2015
23769,MSSU42267,RV,NR,Mississippi State,0,SEC,2/1/2018,52,W 62-13 H Northwestern State,42267,9/20/2015
23770,WVU42267,RV,NR,West Virginia,0,Big 12,2/1/2000,48,DNP,42267,9/20/2015
23771,UT42267,RV,NR,Tennessee,0,SEC,2/1/2018,45,W 55-10 H Western Carolina,42267,9/20/2015
23772,CAL42267,RV,NR,California,0,Pac-12,3/1/2000,38,W 45-44 A Texas,42267,9/20/2015
23773,TOL42267,RV,NR,Toledo,0,MAC,2/1/2000,36,W 30-23 (2OT) H Iowa State,42267,9/20/2015
23774,ASU42267,RV,NR,Arizona State,0,Pac-12,2/1/2018,25,W 34-10 H New Mexico,42267,9/20/2015
23775,HOU42267,RV,NR,Houston,0,AAC,2/1/2000,22,DNP,42267,9/20/2015
23776,AUB42267,RV,18,Auburn,0,SEC,2/1/2018,20,L 45-21 A #13 LSU,42267,9/20/2015
23777,TEM42267,RV,NR,Temple,0,AAC,3/1/2000,20,W 25-23 A Massachusetts,42267,9/20/2015
23778,TTU42267,RV,NR,Texas Tech,0,Big 12,3/1/2000,20,W 35-24 A Arkansas,42267,9/20/2015
23779,BSU42267,RV,NR,Boise State,0,MWC,2/1/2018,17,W 52-0 H Idaho State,42267,9/20/2015
23780,MIA42267,RV,NR,Miami,0,ACC,3/1/2000,13,W 36-33 (1OT) H Nebraska,42267,9/20/2015
23781,IOWA42267,RV,NR,Iowa,0,Big Ten,3/1/2000,10,W 27-24 H Pittsburgh,42267,9/20/2015
23782,KSU42267,RV,NR,Kansas State,0,Big 12,3/1/2000,8,W 39-33 (3OT) H Louisiana Tech,42267,9/20/2015
23783,UF42267,RV,NR,Florida,0,SEC,3/1/2000,7,W 14-9 A Kentucky,42267,9/20/2015
23784,NCST42267,RV,NR,NC State,0,ACC,3/1/2000,5,W 38-14 A Old Dominion,42267,9/20/2015
23785,MINN42267,RV,NR,Minnesota,0,Big Ten,2/1/2018,4,W 10-7 H Kent State,42267,9/20/2015
23786,VT42267,RV,NR,Virginia Tech,0,ACC,2/1/2018,4,W 51-24 A Purdue,42267,9/20/2015
23787,MEM42267,RV,NR,Memphis,0,AAC,3/1/2000,1,W 44-41 A Bowling Green,42267,9/20/2015
23788,BC42267,NR,NR,Boston College,0,ACC,2/1/2018,0,L 14-0 H #9 Florida State,42267,9/20/2015
23789,NIU42267,NR,NR,Northern Illinois,0,MAC,2/1/2018,0,L 20-13 A #1 Ohio State,42267,9/20/2015
23791,OSU42274,1,1,Ohio State,45,Big Ten,4/1/2000,1482,W 38-12 H Western Michigan,42274,9/27/2015
23792,MSU42274,2,2,Michigan State,5,Big Ten,4/1/2000,1397,W 30-10 H Central Michigan,42274,9/27/2015
23793,OLE42274,3,3,Mississippi,10,SEC,4/1/2000,1349,W 27-16 H Vanderbilt,42274,9/27/2015
23794,TCU42274,4,3,TCU,0,Big 12,4/1/2000,1254,W 55-52 A Texas Tech,42274,9/27/2015
23795,BU42274,5,5,Baylor,0,Big 12,3/1/2000,1196,W 70-17 H Rice,42274,9/27/2015
23796,ND42274,6,6,Notre Dame,0,Ind,4/1/2000,1163,W 62-27 H Massachusetts,42274,9/27/2015
23797,UCLA42274,7,9,UCLA,0,Pac-12,4/1/2000,1156,W 56-30 A #16 Arizona,42274,9/27/2015
23798,UGA42274,8,7,Georgia,0,SEC,4/1/2000,1147,W 48-6 H Southern,42274,9/27/2015
23799,LSU42274,9,8,LSU,0,SEC,3/1/2000,1075,W 34-24 A Syracuse,42274,9/27/2015
23800,UTAH42274,10,18,Utah,1,Pac-12,4/1/2000,1034,W 62-20 A #13 Oregon,42274,9/27/2015
23801,FSU42274,11,10,Florida State,0,ACC,3/1/2000,888,DNP,42274,9/27/2015
23802,CU42274,12,11,Clemson,0,ACC,3/1/2000,853,DNP,42274,9/27/2015
23803,BAMA42274,13,12,Alabama,0,SEC,3/1/2018,850,W 34-0 H Louisiana-Monroe,42274,9/27/2015
23804,TAMU42274,14,14,Texas A&M,0,SEC,4/1/2000,776,W 28-21 (1OT) N Arkansas (Southwest Classic),42274,9/27/2015
23805,OU42274,15,15,Oklahoma,0,Big 12,3/1/2000,747,DNP,42274,9/27/2015
23806,NW42274,16,17,Northwestern,0,Big Ten,4/1/2000,566,W 24-19 H Ball State,42274,9/27/2015
23807,USC42274,17,19,USC,0,Pac-12,3/1/2018,509,W 42-14 A Arizona State,42274,9/27/2015
23808,STAN42274,18,21,Stanford,0,Pac-12,3/1/2018,486,W 42-24 A Oregon State,42274,9/27/2015
23809,WIS42274,19,22,Wisconsin,0,Big Ten,3/1/2018,309,W 28-0 H Hawaii,42274,9/27/2015
23810,OKST42274,20,24,Oklahoma State,0,Big 12,4/1/2000,281,W 30-27 A Texas,42274,9/27/2015
23811,MSSU42274,21,NR,Mississippi State,0,SEC,3/1/2018,211,W 17-9 A Auburn,42274,9/27/2015
23812,MICH42274,22,NR,Michigan,0,Big Ten,3/1/2018,209,W 31-0 H #22 BYU,42274,9/27/2015
23813,WVU42274,23,NR,West Virginia,0,Big 12,3/1/2000,179,W 45-6 H Maryland,42274,9/27/2015
23814,CAL42274,24,NR,California,0,Pac-12,4/1/2000,149,W 30-24 A Washington,42274,9/27/2015
23815,UF42274,25,NR,Florida,0,SEC,4/1/2000,140,W 28-27 H Tennessee,42274,9/27/2015
23816,TOL42274,RV,NR,Toledo,0,MAC,3/1/2000,68,W 37-7 H Arkansas State,42274,9/27/2015
23817,ORG42274,RV,13,Oregon,0,Pac-12,2/2/2018,64,L 62-20 H #18 Utah,42274,9/27/2015
23818,AU42274,RV,16,Arizona,0,Pac-12,3/1/2018,48,L 56-30 H #9 UCLA,42274,9/27/2015
23819,BSU42274,RV,NR,Boise State,0,MWC,3/1/2018,38,W 56-14 A Virginia,42274,9/27/2015
23820,IOWA42274,RV,NR,Iowa,0,Big Ten,4/1/2000,37,W 62-16 H North Texas,42274,9/27/2015
23821,TTU42274,RV,NR,Texas Tech,0,Big 12,3/1/2018,36,L 55-52 H #3 TCU,42274,9/27/2015
23822,HOU42274,RV,NR,Houston,0,AAC,3/1/2000,23,W 59-14 H Texas State,42274,9/27/2015
23823,DUKE42274,RV,NR,Duke,0,ACC,3/1/2018,18,W 34-20 H #20 Georgia Tech,42274,9/27/2015
23824,TEM42274,RV,NR,Temple,0,AAC,3/1/2000,17,DNP,42274,9/27/2015
23825,MIA42274,RV,NR,Miami,0,ACC,3/1/2000,14,DNP,42274,9/27/2015
23826,KSU42274,RV,NR,Kansas State,0,Big 12,3/1/2000,12,DNP,42274,9/27/2015
23827,MEM42274,RV,NR,Memphis,0,AAC,4/1/2000,11,W 53-46 H Cincinnati,42274,9/27/2015
23828,NCST42274,RV,NR,NC State,0,ACC,4/1/2000,10,W 63-13 A South Alabama,42274,9/27/2015
23829,NAVY42274,RV,NR,Navy,0,AAC,3/1/2000,9,W 28-18 A Connecticut,42274,9/27/2015
23830,BYU42274,RV,22,BYU,0,Ind,2/2/2018,5,L 31-0 A Michigan,42274,9/27/2015
23831,MINN42274,RV,NR,Minnesota,0,Big Ten,3/1/2018,5,W 27-24 H Ohio,42274,9/27/2015
23832,UT42274,RV,NR,Tennessee,0,SEC,2/2/2018,4,L 28-27 A Florida,42274,9/27/2015
23833,ASU42274,NR,NR,Arizona State,0,Pac-12,2/2/2018,0,L 42-14 H #19 USC,42274,9/27/2015
23834,ARK42274,NR,NR,Arkansas,0,SEC,1/3/2018,0,L 28-21 (1OT) N #14 Texas A&M (Southwest Classic),42274,9/27/2015
23835,AUB42274,NR,NR,Auburn,0,SEC,2/2/2018,0,L 17-9 H Mississippi State,42274,9/27/2015
23836,GT42274,NR,20,Georgia Tech,0,ACC,2/2/2018,0,L 34-20 A Duke,42274,9/27/2015
23837,ILL42274,NR,NR,Illinois,0,Big Ten,3/1/2018,0,W 27-25 H Middle Tennessee,42274,9/27/2015
23838,IU42274,NR,NR,Indiana,0,Big Ten,4/1/2000,0,W 31-24 A Wake Forest,42274,9/27/2015
23839,UK42274,NR,NR,Kentucky,0,SEC,3/1/2018,0,W 21-13 H #25 Missouri,42274,9/27/2015
23840,MIZZ42274,NR,25,Missouri,0,SEC,3/1/2018,0,L 21-13 A Kentucky,42274,9/27/2015
23841,PSU42274,NR,NR,Penn State,0,Big Ten,3/1/2018,0,W 37-21 H San Diego State,42274,9/27/2015
23842,TEX42274,NR,NR,Texas,0,Big 12,1/3/2018,0,L 30-27 H #24 Oklahoma State,42274,9/27/2015
23844,OSU42281,1,1,Ohio State,38,Big Ten,5/1/2000,1444,W 34-27 A Indiana,42281,10/4/2015
23845,TCU42281,2,4,TCU,5,Big 12,5/1/2000,1371,W 50-7 H Texas,42281,10/4/2015
23846,BU42281,3,5,Baylor,10,Big 12,4/1/2000,1364,W 63-35 N Texas Tech,42281,10/4/2015
23847,MSU42281,4,2,Michigan State,0,Big Ten,5/1/2000,1291,W 24-21 H Purdue,42281,10/4/2015
23848,UTAH42281,5,10,Utah,7,Pac-12,4/1/2000,1254,DNP,42281,10/4/2015
23849,CU42281,6,12,Clemson,0,ACC,4/1/2000,1217,W 24-22 H #6 Notre Dame,42281,10/4/2015
23850,LSU42281,7,9,LSU,0,SEC,4/1/2000,1212,W 44-22 H Eastern Michigan,42281,10/4/2015
23851,BAMA42281,8,13,Alabama,0,SEC,4/1/2018,1026,W 38-10 A #8 Georgia,42281,10/4/2015
23852,TAMU42281,9,14,Texas A&M,1,SEC,5/1/2000,1009,W 30-17 H #21 Mississippi State,42281,10/4/2015
23853,OU42281,10,15,Oklahoma,0,Big 12,4/1/2000,976,W 44-24 H #23 West Virginia,42281,10/4/2015
23854,UF42281,11,25,Florida,0,SEC,5/1/2000,935,W 38-10 H #3 Mississippi,42281,10/4/2015
23855,FSU42281,12,11,Florida State,0,ACC,4/1/2000,922,W 24-16 A Wake Forest,42281,10/4/2015
23856,NW42281,13,16,Northwestern,0,Big Ten,5/1/2000,753,W 27-0 H Minnesota,42281,10/4/2015
23857,OLE42281,14,3,Mississippi,0,SEC,4/1/2018,731,L 38-10 A #25 Florida,42281,10/4/2015
23858,ND42281,15,6,Notre Dame,0,Ind,4/1/2018,721,L 24-22 A #12 Clemson,42281,10/4/2015
23859,STAN42281,16,18,Stanford,0,Pac-12,4/1/2018,617,W 55-17 H Arizona,42281,10/4/2015
23860,USC42281,17,17,USC,0,Pac-12,3/1/2018,498,DNP,42281,10/4/2015
23861,MICH42281,18,22,Michigan,0,Big Ten,4/1/2018,452,W 28-0 A Maryland,42281,10/4/2015
23862,UGA42281,19,8,Georgia,0,SEC,4/1/2018,441,L 38-10 H #13 Alabama,42281,10/4/2015
23863,UCLA42281,20,7,UCLA,0,Pac-12,4/1/2018,415,L 38-23 H Arizona State,42281,10/4/2015
23864,OKST42281,21,20,Oklahoma State,0,Big 12,5/1/2000,332,W 36-34 H Kansas State,42281,10/4/2015
23865,IOWA42281,22,NR,Iowa,0,Big Ten,5/1/2000,254,W 10-6 A #19 Wisconsin,42281,10/4/2015
23866,CAL42281,23,24,California,0,Pac-12,5/1/2000,233,W 34-28 H Washington State,42281,10/4/2015
23867,TOL42281,24,NR,Toledo,0,MAC,4/1/2000,87,W 24-10 A Ball State,42281,10/4/2015
23868,BSU42281,25,NR,Boise State,0,MWC,4/1/2018,65,W 55-0 H Hawaii,42281,10/4/2015
23869,ORG42281,RV,NR,Oregon,0,Pac-12,3/2/2018,39,W 41-24 A Colorado,42281,10/4/2015
23870,DUKE42281,RV,NR,Duke,0,ACC,4/1/2018,31,W 9-7 H Boston College,42281,10/4/2015
23871,HOU42281,RV,NR,Houston,0,AAC,4/1/2000,31,W 38-24 A Tulsa,42281,10/4/2015
23872,TEM42281,RV,NR,Temple,0,AAC,4/1/2000,23,W 37-3 A Charlotte,42281,10/4/2015
23873,MEM42281,RV,NR,Memphis,0,AAC,5/1/2000,19,W 24-17 A South Florida,42281,10/4/2015
23874,NAVY42281,RV,NR,Navy,0,AAC,4/1/2000,19,W 33-11 H Air Force,42281,10/4/2015
23875,ASU42281,RV,NR,Arizona State,0,Pac-12,3/2/2018,15,W 38-23 A #7 UCLA,42281,10/4/2015
23876,MSSU42281,RV,21,Mississippi State,0,SEC,3/2/2018,11,L 30-17 A #14 Texas A&M,42281,10/4/2015
23877,WVU42281,RV,23,West Virginia,0,Big 12,3/1/2018,8,L 44-24 A #15 Oklahoma,42281,10/4/2015
23878,TTU42281,RV,NR,Texas Tech,0,Big 12,3/2/2018,4,L 63-35 N #5 Baylor,42281,10/4/2015
23879,BYU42281,RV,NR,BYU,0,Ind,3/2/2018,3,W 30-13 H Connecticut,42281,10/4/2015
23880,KSU42281,RV,NR,Kansas State,0,Big 12,3/1/2018,1,L 36-34 A #20 Oklahoma State,42281,10/4/2015
23881,MIZZ42281,RV,NR,Missouri,0,SEC,4/1/2018,1,W 24-10 H South Carolina,42281,10/4/2015
23882,AU42281,NR,NR,Arizona,0,Pac-12,3/2/2018,0,L 55-17 A #18 Stanford,42281,10/4/2015
